OG10232:EZH2	GO:0043406, GO:0045892, GO:0005634, GO:0000122, GO:0070301, GO:0071902, GO:0000978, GO:0003677, GO:0003682, GO:0001932, GO:0043565, GO:0010718, GO:0006357, GO:0030183, GO:0000785, GO:0010468, GO:0043547, GO:0042752, GO:0042127, GO:0070314, GO:0031490, GO:0008284, GO:0014898, GO:0016571, GO:0046976, GO:0003723, GO:0042054, GO:0035098, GO:0003714, GO:1990841, GO:0045814, GO:2000134, GO:0043021, GO:0048468, GO:0034244, GO:0045120, GO:0050767, GO:0071168, GO:0006306, GO:0097421, GO:1902808, GO:0043433, GO:0000979, GO:0051154, GO:0014834, GO:0048387, GO:0014013, GO:0021695, GO:0035984, GO:0036333, GO:0045605, GO:0070734, GO:0098532, GO:1904772, GO:0016279, GO:0018024, GO:0070878, GO:0006348, GO:0000781, GO:0005515, GO:0001226, GO:0005677
OG10246:TLR6	GO:0016021, GO:0005515, GO:0004888, GO:0007165, GO:0006955, GO:0002224, GO:0034166, GO:0001817, GO:0045087, GO:0002755, GO:0050729, GO:0042496, GO:0034150, GO:0006954, GO:0050707
OG10255:FBXO30	GO:0061630, GO:0005515, GO:0008270
OG10296:TENT4A	GO:0005654, GO:0005794, GO:0031965, GO:0043631, GO:0004652, GO:0016779
OG10324:MOGS	GO:0009311, GO:0004573, GO:0005783, GO:0005975, GO:0003824
OG10333:UTP25	GO:0031648, GO:0030163, GO:0005730, GO:0005634
OG10359:NCBP1	GO:0005846, GO:0005515, GO:0003723, GO:0000339, GO:0016070, GO:0045292, GO:0051028
OG10363:PRDM1	GO:0048869, GO:0005634, GO:0005737, GO:0000122, GO:0000978, GO:0009791, GO:0010628, GO:0001701, GO:0010629, GO:0001227, GO:0001763, GO:0048844, GO:0045165, GO:0042127, GO:0001822, GO:0001893, GO:0042462, GO:0007281, GO:1990841, GO:0003279, GO:0035904, GO:0060976, GO:0003281, GO:0003170, GO:0060576, GO:1990837, GO:0060707, GO:0001892, GO:1990654, GO:0032823, GO:0033082, GO:0051136, GO:0003700, GO:0005515, GO:0003676
OG10376:MED25	GO:0045944, GO:0005654, GO:0008134, GO:0000122, GO:0071158, GO:0042974, GO:0046965, GO:0001223, GO:0048147, GO:0035563, GO:2001178
OG10381:ACAP2	GO:0005096, GO:0005515, GO:0001726, GO:0030029
OG10390:MARK4	GO:0005737, GO:0005829, GO:0005813, GO:0015630, GO:0008017, GO:0001578, GO:0030425, GO:0006468, GO:0004674, GO:0007399, GO:0005815, GO:0043005, GO:0050321, GO:0000226, GO:0043015, GO:1904781, GO:0036064, GO:0044782, GO:0045724, GO:0046605, GO:0000930, GO:0030496, GO:0004672, GO:0005524, GO:0005515, GO:0030010
OG10394:EZH1	GO:0070734, GO:0005654, GO:0035098, GO:0018024, GO:0005515
OG10399:PATL1	GO:0005829, GO:0000932, GO:0036464, GO:0030014, GO:0003723, GO:0008266, GO:0033962, GO:0034046, GO:0000290
OG10411:PFKL	GO:0006002, GO:0006096, GO:0003872, GO:0005737, GO:0005524, GO:0005829, GO:0009749, GO:0042802, GO:0046676, GO:0030388, GO:0019900, GO:0070061, GO:0061615, GO:0070095, GO:0005945
OG10439:CNKSR1	GO:0007265, GO:0007266, GO:0005938, GO:0030674, GO:0005515
OG1046:DENND4C	GO:0005829, GO:0072659, GO:0005886, GO:0043231, GO:0005794, GO:0005085, GO:0032869, GO:0032593, GO:0030904, GO:0005515
OG10532:DLL1	GO:0031410, GO:0008285, GO:0008284, GO:0045121, GO:0005886, GO:0045944, GO:0007219, GO:0010628, GO:0030957, GO:0045665, GO:0048839, GO:0005912, GO:0007368, GO:0097009, GO:0030155, GO:0001756, GO:0005112, GO:1900746, GO:0045596, GO:0016324, GO:0072006, GO:0034351, GO:0051302, GO:0021510, GO:0030857, GO:2000726, GO:0070986, GO:0097110, GO:0007267, GO:0001757, GO:0007386, GO:0045608, GO:0045638, GO:0045747, GO:0050767, GO:0001947, GO:0002315, GO:0003323, GO:0008217, GO:0009954, GO:0014002, GO:0014807, GO:0021688, GO:0021693, GO:0032693, GO:0035265, GO:0040008, GO:0045605, GO:0045662, GO:0045807, GO:0046331, GO:0048630, GO:0048631, GO:0048633, GO:0048665, GO:0060041, GO:0060042, GO:0060853, GO:0072014, GO:0072070, GO:0097102, GO:0097150, GO:0098773, GO:1903672, GO:0007154, GO:0007275, GO:0016021, GO:0005509, GO:0016020
OG10550:SIRT1	GO:0070403
OG10564:SMURF2	GO:0061630, GO:0004842, GO:0006511, GO:0005515, GO:0016607, GO:0042802, GO:0000151, GO:0046332, GO:0030512, GO:0030579, GO:1901165
OG10565:LRRN4	GO:0008542, GO:0005887, GO:0007616, GO:0005515
OG10606:GFM2	GO:0003924, GO:0032543, GO:0032790, GO:0005739, GO:0005525
