ARHGDIA	GO:0005737, GO:0005094
ARHGDIB	GO:0005829, GO:0031267, GO:2000249, GO:0003924, GO:0005094, GO:0035023, GO:1901164, GO:0005737
ARHGEF12	GO:0005737, GO:0007186, GO:0001664, GO:0035556, GO:0005515, GO:0005085, GO:0007266, GO:0005089, GO:0035023
ARHGEF39	GO:0005886, GO:0030335, GO:0005085, GO:0005089, GO:0035023
ARID1A	GO:0005654, GO:0003677, GO:0045893, GO:0006337, GO:0006338, GO:0016514, GO:0030520, GO:0035060, GO:0030521, GO:0016922, GO:0042921, GO:0000785, GO:0070603
ARID5A	GO:0005654, GO:0042802, GO:0005730, GO:0046966, GO:0008134, GO:0000122, GO:0003714, GO:0043565, GO:0046965, GO:0030331, GO:0071391, GO:0050681, GO:0003677
ARL2	GO:0005525
ARL4A	GO:0005634, GO:0005654, GO:0005829, GO:0005886, GO:0050873, GO:0005730, GO:0005525
ARL4D	GO:0005737, GO:0005886, GO:0005634, GO:0005525
ARL6IP6	GO:0005637
ARL8B	GO:0005737, GO:0016197, GO:0005764, GO:0030496, GO:0007059, GO:0005765, GO:0043014, GO:0005525, GO:0090385, GO:0045202, GO:0048487, GO:0051233, GO:0019003, GO:0030424, GO:0008089, GO:0032418, GO:0001778, GO:1990927, GO:1902774, GO:0042267, GO:0015031, GO:0003924, GO:0002505, GO:0002747, GO:0046754, GO:0061909, GO:0090117, GO:0101004
ARMC10	GO:0005739, GO:0005783, GO:0005515
ARMC7	GO:0005515
ARMT1	GO:0019899, GO:0008757, GO:2001020, GO:0032259, GO:0051998
ARNTL	GO:0005634, GO:0005654, GO:0003677, GO:0045944, GO:0043231, GO:0045893, GO:0005667, GO:1901985, GO:0032922, GO:0070888, GO:0051879, GO:0051775, GO:0017162, GO:0042634, GO:1990837, GO:0006355, GO:0003700, GO:0005737, GO:0046983, GO:0140297, GO:0005515
ARPC1A	GO:0015629, GO:0005885, GO:0005515, GO:0034314, GO:0030833
ARPC1B	GO:0051015, GO:0005200, GO:0034314, GO:0005885, GO:0030833, GO:0015629, GO:0005515
ARPC4	GO:0030674, GO:0019899, GO:0051015, GO:0005200, GO:0034314, GO:0005885, GO:0030833, GO:0030041, GO:0015629
ARPC5L	GO:0098978, GO:0045202, GO:0005885, GO:0034314, GO:0030833, GO:0015629
ARRDC1	GO:0031410, GO:0005886, GO:0031625, GO:0016567, GO:0042802, GO:0006511, GO:1990756, GO:0015031, GO:0140112, GO:1903561, GO:1990763, GO:0006858, GO:0045746
ARRDC3	GO:0005886, GO:0043588, GO:0005768, GO:0031699, GO:0051443, GO:0120163, GO:0060613, GO:0001659, GO:0031651, GO:0071878, GO:0090327
ARSJ	GO:0015629, GO:0008484, GO:0003824
ASB12	GO:0016567, GO:0061630, GO:0000151, GO:0005515, GO:0035556
ASB15	GO:0005515, GO:0035556
ASB16	GO:0005515, GO:0035556
ASB6	GO:0035556, GO:0005515
ASB7	GO:0035556, GO:0005515
ASB8	GO:0005515, GO:0035556
ASF1A	GO:0005634, GO:0005654, GO:0003682, GO:0000785, GO:0032991, GO:0006335, GO:0042692, GO:0006336, GO:0001649, GO:0006281, GO:0006334, GO:0042393, GO:0006333
ASF1B	GO:0006333, GO:0005634, GO:0005654, GO:0032991, GO:0000785, GO:0006334, GO:0042393, GO:0001835, GO:0006335, GO:0006336
ASH2L	GO:0005634, GO:0071339, GO:0008284, GO:0045944, GO:0006974, GO:0008013, GO:0042800, GO:0043627, GO:0051568, GO:0035097, GO:0044666, GO:0048188, GO:0000976, GO:0005515, GO:0000791
ASL	GO:0004056, GO:0003824, GO:0042450
ASMTL	GO:0047429, GO:0008171, GO:0008168, GO:0005829
ASNSD1	GO:0004066, GO:0006529
ASPHD2	GO:0018193, GO:0004597, GO:0042264
ASRGL1	GO:0005737, GO:0004067, GO:0008798, GO:0033345, GO:0016787
ASXL1	GO:0003677
ATAD2	GO:0005654, GO:0045893, GO:0006325, GO:0006355, GO:0005515, GO:0016887, GO:0005524
ATF4	GO:0005737, GO:0005634, GO:0045944, GO:0000978, GO:0001228, GO:0003677, GO:0045893, GO:0005667, GO:0006357, GO:0046982, GO:0000981, GO:0034198, GO:0003700, GO:1990590, GO:0007623, GO:0032922, GO:0034599, GO:0000122, GO:0006094, GO:0006355, GO:0070059, GO:0030968, GO:0120163, GO:0048167, GO:0043525, GO:0042789, GO:0006874, GO:1990589, GO:0070169, GO:1905461, GO:2000120, GO:0010628, GO:0034976, GO:1990440, GO:0090575, GO:0008140, GO:0030282, GO:0045667, GO:0035162, GO:0140467, GO:0036499, GO:0070309
ATF7IP2	GO:0005515
ATG101	GO:0006914, GO:0042802, GO:0044877, GO:0000045, GO:0000407
ATG12	GO:0005776, GO:0016020, GO:0000045, GO:0034045, GO:0005737
ATG16L1	GO:0042802, GO:0005776, GO:0051020, GO:0005930, GO:0000421, GO:0034497, GO:0061739, GO:0098792, GO:0039689, GO:0010508, GO:0005515, GO:0120095
ATG4A	GO:0006508, GO:0008234, GO:0004197, GO:0006914
ATG4B	GO:0006508, GO:0004175, GO:0008234, GO:0006914, GO:0051697, GO:0004197
ATG7	GO:0008641, GO:0006914, GO:0005737, GO:0042803, GO:0009267, GO:0043065, GO:0008134, GO:0045732, GO:0006497, GO:0071455, GO:0031401, GO:0016236, GO:0075044, GO:0000422, GO:0039521, GO:0051607
ATMIN	GO:0010628, GO:0045893, GO:0016604, GO:0000976, GO:0070840, GO:0001228, GO:0044458, GO:0045944, GO:1902857, GO:0003676
ATN1	GO:0005634, GO:0005654, GO:0019904, GO:0000122, GO:0003714, GO:0051402, GO:0016363
ATOH1	GO:0042491, GO:0001764, GO:0007411, GO:0030182, GO:0042472, GO:0045944, GO:0043565, GO:0000978, GO:0001228, GO:0003677, GO:0005634, GO:0021987, GO:0030154, GO:0043066, GO:0048839, GO:0045664, GO:0007420, GO:0007219, GO:0031490, GO:0045666, GO:0042667, GO:0042668, GO:0045609, GO:2000982, GO:1990837, GO:0046983, GO:0006355
ATP1A2	GO:0016021, GO:0005524, GO:0008556, GO:0000166, GO:0006813
